Date,Open,High,Low,Close,Adj Close,Volume
2021-04-25,1.049490,1.153025,0.952915,1.032256,1.032256,8573604939
2021-04-26,1.035183,1.369077,1.016921,1.368506,1.368506,15417459290
2021-04-27,1.366743,1.459736,1.331190,1.400955,1.400955,13584693517
2021-04-28,1.401563,1.446975,1.288701,1.358601,1.358601,9272726011
2021-04-29,1.357965,1.418331,1.330947,1.399360,1.399360,7633164142
2021-04-30,1.398500,1.635521,1.376468,1.591674,1.591674,14160854005
2021-05-01,1.598409,1.665011,1.529947,1.651025,1.651025,8206771323
2021-05-02,1.651960,1.656331,1.533620,1.562641,1.562641,6933641361
2021-05-03,1.562493,1.621599,1.528556,1.555995,1.555995,7612512785
2021-05-04,1.555954,1.557231,1.338664,1.392376,1.392376,12855752789
2021-05-05,1.388070,1.622536,1.371274,1.614512,1.614512,13318453320
2021-05-06,1.615507,1.758820,1.547324,1.600581,1.600581,16099528279
2021-05-07,1.603980,1.691258,1.511291,1.581755,1.581755,10400571927
2021-05-08,1.580940,1.627185,1.543100,1.562598,1.562598,6349608020
2021-05-09,1.563479,1.593415,1.444127,1.535293,1.535293,8243079607
2021-05-10,1.534407,1.625741,1.250003,1.389006,1.389006,11181774844
2021-05-11,1.391835,1.486860,1.363676,1.477682,1.477682,7973181908
2021-05-12,1.479136,1.542453,1.247864,1.247864,1.247864,9272699846
2021-05-13,1.271273,1.388924,1.209457,1.358910,1.358910,12358993946
2021-05-14,1.363347,1.442229,1.324545,1.402917,1.402917,7570332417
2021-05-15,1.401706,1.582478,1.324812,1.485880,1.485880,13321419261
2021-05-16,1.487457,1.607982,1.351516,1.452606,1.452606,12405363634
2021-05-17,1.449204,1.559325,1.328279,1.496300,1.496300,13573485606
2021-05-18,1.494104,1.702209,1.476959,1.590734,1.590734,14847139298
2021-05-19,1.593270,1.644380,0.875318,1.070313,1.070313,20523476458
2021-05-20,1.061533,1.268449,0.911814,1.185537,1.185537,13626658452
2021-05-21,1.181183,1.215926,0.869548,1.006976,1.006976,10998911191
2021-05-22,1.009577,1.015339,0.826446,0.906317,0.906317,8750076614
2021-05-23,0.906511,0.967346,0.652254,0.797015,0.797015,10816054413
2021-05-24,0.793162,0.998595,0.758590,0.992835,0.992835,8239461926
2021-05-25,0.994030,1.057840,0.883827,0.976187,0.976187,8637179369
2021-05-26,0.975831,1.066945,0.950104,1.033725,1.033725,6376977398
2021-05-27,1.033574,1.042896,0.935616,0.970235,0.970235,5204084865
2021-05-28,0.973952,0.983460,0.847571,0.900148,0.900148,6082828979
2021-05-29,0.899495,0.939792,0.795070,0.831788,0.831788,5156278121
2021-05-30,0.831994,0.930127,0.799825,0.906609,0.906609,4077064725
2021-05-31,0.906384,1.049022,0.882556,1.046584,1.046584,6277821474
2021-06-01,1.042102,1.099639,0.979337,1.011001,1.011001,5606414479
2021-06-02,1.011214,1.049746,0.981365,1.024400,1.024400,3598008182
2021-06-03,1.025146,1.078275,1.008549,1.045321,1.045321,3661357809
2021-06-04,1.045106,1.045271,0.920167,0.970196,0.970196,4638523697
2021-06-05,0.969979,0.997947,0.897529,0.923286,0.923286,3257149049
2021-06-06,0.923481,0.949532,0.918760,0.945286,0.945286,2308242807
2021-06-07,0.946718,0.974346,0.848982,0.861155,0.861155,3466113432
2021-06-08,0.862781,0.885498,0.788643,0.875788,0.875788,4491339501
2021-06-09,0.874058,0.920034,0.832331,0.920034,0.920034,3990884688
2021-06-10,0.921324,0.927827,0.853797,0.869182,0.869182,3157272780
2021-06-11,0.869247,0.879191,0.835943,0.848450,0.848450,2502880892
2021-06-12,0.847879,0.847879,0.807698,0.832683,0.832683,2731548390
2021-06-13,0.833252,0.888077,0.819273,0.883160,0.883160,3059837086
2021-06-14,0.883048,0.926110,0.863815,0.892897,0.892897,3005221040
2021-06-15,0.887069,0.902253,0.860290,0.889800,0.889800,3585820721
2021-06-16,0.866854,0.873375,0.827554,0.831908,0.831908,2916163481
2021-06-17,0.831733,0.861429,0.825875,0.841438,0.841438,2684672890
2021-06-18,0.842324,0.844920,0.774985,0.797648,0.797648,2509639518
2021-06-19,0.798306,0.806869,0.758710,0.761673,0.761673,2208439278
2021-06-20,0.760377,0.784295,0.699372,0.776377,0.776377,3068578656
2021-06-21,0.774795,0.779790,0.605175,0.610388,0.610388,4048720475
2021-06-22,0.607232,0.648919,0.512710,0.545067,0.545067,4784173339
2021-06-23,0.546944,0.660549,0.523663,0.626535,0.626535,4239151745
2021-06-24,0.638590,0.691010,0.617382,0.672000,0.672000,2781916002
2021-06-25,0.672911,0.688469,0.603383,0.613323,0.613323,3120943105
2021-06-26,0.611586,0.631676,0.582415,0.615435,0.615435,2458620798
2021-06-27,0.616994,0.651772,0.597642,0.646923,0.646923,2329301222
2021-06-28,0.648285,0.654445,0.624551,0.643746,0.643746,2323398761
2021-06-29,0.643941,0.727726,0.642351,0.701725,0.701725,3325816845
2021-06-30,0.705681,0.713673,0.649456,0.706374,0.706374,3097076849
2021-07-01,0.704785,0.704785,0.646796,0.661180,0.661180,2553971177
2021-07-02,0.659890,0.667287,0.634726,0.656763,0.656763,2061607208
2021-07-03,0.655639,0.683677,0.644653,0.672888,0.672888,1872819597
2021-07-04,0.673218,0.707783,0.665802,0.694945,0.694945,1885241527
2021-07-05,0.695653,0.695653,0.648492,0.654300,0.654300,2076373188
2021-07-06,0.653055,0.679923,0.652676,0.665402,0.665402,1938959239
2021-07-07,0.665256,0.673307,0.651017,0.651575,0.651575,2077976604
2021-07-08,0.652691,0.654309,0.612983,0.623058,0.623058,2348704558
2021-07-09,0.621688,0.644547,0.593660,0.636804,0.636804,2380083031
2021-07-10,0.637221,0.648174,0.614701,0.625463,0.625463,1788373889
2021-07-11,0.624720,0.643149,0.617648,0.635935,0.635935,1495491616
2021-07-12,0.636342,0.657210,0.618451,0.630178,0.630178,1908473825
2021-07-13,0.629446,0.640241,0.610705,0.619523,0.619523,1860938764
2021-07-14,0.619469,0.624724,0.587432,0.620324,0.620324,1945120121
2021-07-15,0.620005,0.626500,0.589072,0.596941,0.596941,2027622754
2021-07-16,0.597549,0.616796,0.588821,0.590774,0.590774,1902793058
2021-07-17,0.589494,0.597719,0.573239,0.582428,0.582428,1796242080
2021-07-18,0.582593,0.601203,0.573422,0.587922,0.587922,1567538722
2021-07-19,0.587225,0.589353,0.555178,0.557556,0.557556,1706406670
2021-07-20,0.557622,0.568373,0.517910,0.529336,0.529336,2026435206
2021-07-21,0.529054,0.583297,0.520338,0.569998,0.569998,2610318312
2021-07-22,0.571559,0.602537,0.561723,0.592206,0.592206,2520533539
2021-07-23,0.592546,0.609515,0.576690,0.609224,0.609224,2206128472
2021-07-24,0.608997,0.620696,0.600971,0.609827,0.609827,1967190260
2021-07-25,0.609195,0.611768,0.591376,0.606357,0.606357,1707767305
2021-07-26,0.606891,0.677868,0.605299,0.625618,0.625618,3879282541
2021-07-27,0.624174,0.652083,0.612893,0.644604,0.644604,2800102572
2021-07-28,0.645572,0.751841,0.632226,0.725445,0.725445,6452960527
2021-07-29,0.732636,0.764742,0.698669,0.748017,0.748017,3717954855
2021-07-30,0.749846,0.768149,0.715781,0.752119,0.752119,3328523561
2021-07-31,0.752162,0.757701,0.737769,0.747786,0.747786,2612372196
2021-08-01,0.745941,0.776283,0.707289,0.725922,0.725922,2529023488
2021-08-02,0.724145,0.773325,0.716818,0.739220,0.739220,2648561558
2021-08-03,0.738466,0.744414,0.701878,0.712729,0.712729,2857095374
2021-08-04,0.713633,0.739238,0.697836,0.730488,0.730488,2796312041
2021-08-05,0.730920,0.738621,0.702401,0.733151,0.733151,2387435275
2021-08-06,0.732982,0.752146,0.723987,0.746513,0.746513,2444020492
2021-08-07,0.747135,0.818042,0.741440,0.816281,0.816281,4067148040
2021-08-08,0.816734,0.838381,0.773246,0.778739,0.778739,3954749759
2021-08-09,0.779012,0.827399,0.760909,0.818553,0.818553,3739417343
2021-08-10,0.817337,0.861588,0.800641,0.851247,0.851247,4002349584
2021-08-11,0.851280,1.087053,0.848749,1.012524,1.012524,8213874830
2021-08-12,1.012563,1.042735,0.924749,0.964549,0.964549,7613283957
2021-08-13,0.967146,1.094496,0.952591,1.089960,1.089960,6425779147
2021-08-14,1.089834,1.309211,1.071029,1.280412,1.280412,12107814480
2021-08-15,1.281644,1.349174,1.230243,1.288160,1.288160,10899164864
2021-08-16,1.284929,1.326899,1.151032,1.190993,1.190993,8364848221
2021-08-17,1.186278,1.222678,1.088273,1.098199,1.098199,7620119367
2021-08-18,1.097662,1.194200,1.056772,1.146097,1.146097,7559385803
2021-08-19,1.144658,1.232842,1.092171,1.232842,1.232842,6781867994
2021-08-20,1.233454,1.286971,1.201058,1.263222,1.263222,6600353564
2021-08-21,1.263918,1.281235,1.206405,1.216473,1.216473,4955470066
2021-08-22,1.217394,1.254663,1.184755,1.227722,1.227722,4452016856
2021-08-23,1.226812,1.304220,1.222094,1.247270,1.247270,6299948689
2021-08-24,1.248148,1.263287,1.128158,1.137352,1.137352,6109699877
2021-08-25,1.137011,1.177530,1.109431,1.172529,1.172529,4735020572
2021-08-26,1.174588,1.186311,1.069905,1.075266,1.075266,4914724770
2021-08-27,1.073298,1.188473,1.052642,1.188473,1.188473,5062671613
2021-08-28,1.192351,1.197704,1.136698,1.145505,1.145505,3655937721
2021-08-29,1.145924,1.167683,1.116662,1.140832,1.140832,3456541619
2021-08-30,1.142336,1.148685,1.098711,1.101435,1.101435,3635181352
2021-08-31,1.101336,1.240104,1.092250,1.187593,1.187593,5897781233
2021-09-01,1.186915,1.234889,1.159127,1.234889,1.234889,4937053998
2021-09-02,1.237542,1.294296,1.222905,1.256324,1.256324,5456908792
2021-09-03,1.254137,1.321521,1.226127,1.291435,1.291435,5896982947
2021-09-04,1.290701,1.295917,1.240957,1.255779,1.255779,4284360888
2021-09-05,1.255130,1.308402,1.237483,1.305498,1.305498,4077886190
2021-09-06,1.307317,1.413767,1.307317,1.389413,1.389413,7403887685
2021-09-07,1.389438,1.391495,0.975455,1.125099,1.125099,11310427430
2021-09-08,1.126685,1.148642,1.020175,1.100720,1.100720,7367876460
2021-09-09,1.090282,1.136105,0.838255,1.089401,1.089401,5171653352
2021-09-10,1.087574,1.241719,1.034317,1.057267,1.057267,7726257543
2021-09-11,1.056597,1.111301,1.053306,1.079906,1.079906,3986494412
2021-09-12,1.080278,1.127245,1.059868,1.119636,1.119636,3403286576
2021-09-13,1.119423,1.125914,1.029647,1.064678,1.064678,4391908806
2021-09-14,1.065370,1.097653,1.058842,1.096574,1.096574,3378813327
2021-09-15,1.096939,1.129321,1.080565,1.121353,1.121353,2997048680
2021-09-16,1.121244,1.129202,1.068098,1.091498,1.091498,3168621354
2021-09-17,1.090878,1.102314,1.053171,1.065598,1.065598,2989925804
2021-09-18,1.065913,1.094616,1.057388,1.075668,1.075668,2308814476
2021-09-19,1.075168,1.082036,1.041807,1.048428,1.048428,2148537763
2021-09-20,1.048984,1.050406,0.887850,0.917152,0.917152,5775337511
2021-09-21,0.922344,0.959308,0.860734,0.876329,0.876329,4787985414
2021-09-22,0.873824,1.009357,0.869620,1.004076,1.004076,4813963292
2021-09-23,1.004525,1.016471,0.970479,1.002040,1.002040,3734263358
2021-09-24,1.002455,1.003197,0.892393,0.945924,0.945924,4425027059
2021-09-25,0.945457,0.956858,0.919625,0.941342,0.941342,3067009121
2021-09-26,0.941571,0.956692,0.894834,0.944721,0.944721,3142032669
2021-09-27,0.945958,0.981487,0.921083,0.923685,0.923685,3014579575
2021-09-28,0.923059,0.942593,0.892499,0.893689,0.893689,2818990506
2021-09-29,0.894591,0.990350,0.887948,0.928349,0.928349,3558174320
2021-09-30,0.927513,0.964081,0.922919,0.952636,0.952636,3051316850
2021-10-01,0.953764,1.063997,0.945355,1.042624,1.042624,5125674349
2021-10-02,1.042060,1.071760,1.009538,1.038675,1.038675,3884936924
2021-10-03,1.037688,1.088438,1.022492,1.055170,1.055170,3496121109
2021-10-04,1.055771,1.059860,1.010705,1.043004,1.043004,3164260800
2021-10-05,1.041688,1.087493,1.038790,1.085503,1.085503,3251465579
2021-10-06,1.084933,1.105905,1.021598,1.077656,1.077656,3806090854
2021-10-07,1.077186,1.093209,1.046220,1.068026,1.068026,3192050513
2021-10-08,1.067764,1.091370,1.056927,1.062891,1.062891,2577289115
2021-10-09,1.061854,1.208214,1.059254,1.159926,1.159926,4844564004
2021-10-10,1.160276,1.227663,1.131307,1.138453,1.138453,5165905723
2021-10-11,1.137300,1.181104,1.109963,1.137888,1.137888,4022773988
2021-10-12,1.138340,1.138340,1.067611,1.101859,1.101859,3959747373
2021-10-13,1.101966,1.137690,1.076979,1.128392,1.128392,3675636699
2021-10-14,1.127491,1.156423,1.119304,1.132316,1.132316,3184675623
2021-10-15,1.133535,1.164330,1.103972,1.140550,1.140550,5364938375
2021-10-16,1.141473,1.185520,1.132119,1.135096,1.135096,3776545069
2021-10-17,1.134692,1.139904,1.027365,1.093468,1.093468,3227519874
2021-10-18,1.094834,1.106219,1.067103,1.083842,1.083842,3186066188
2021-10-19,1.083892,1.099985,1.072356,1.092080,1.092080,2586014628
2021-10-20,1.091912,1.152984,1.088571,1.142328,1.142328,3394782025
2021-10-21,1.145406,1.163670,1.088085,1.089315,1.089315,4035726860
2021-10-22,1.089901,1.125879,1.079115,1.088374,1.088374,3296407032
2021-10-23,1.089836,1.102386,1.078505,1.094497,1.094497,2236173913
2021-10-24,1.094876,1.096553,1.058044,1.084283,1.084283,2240272602
2021-10-25,1.083307,1.103867,1.079206,1.095158,1.095158,2595663483
2021-10-26,1.095111,1.158343,1.093228,1.108093,1.108093,3933349796
2021-10-27,1.107941,1.125192,0.970205,0.995452,0.995452,6433932056
2021-10-28,0.995239,1.081939,0.984114,1.058820,1.058820,5528214768
2021-10-29,1.059047,1.090166,1.056179,1.081503,1.081503,3549325709
2021-10-30,1.081378,1.114285,1.064390,1.083949,1.083949,3261273038
2021-10-31,1.085926,1.152450,1.072764,1.113247,1.113247,4607785327
2021-11-01,1.113153,1.131215,1.072657,1.092867,1.092867,3655823943
2021-11-02,1.092577,1.145094,1.086117,1.136196,1.136196,3609677729
2021-11-03,1.135938,1.233025,1.126961,1.208796,1.208796,6526803610
2021-11-04,1.210519,1.253728,1.166933,1.202003,1.202003,5210115532
2021-11-05,1.201917,1.202404,1.141375,1.161533,1.161533,3572443866
2021-11-06,1.160634,1.173303,1.108774,1.152454,1.152454,2630197378
2021-11-07,1.153200,1.237582,1.148102,1.217534,1.217534,3384556620
2021-11-08,1.221030,1.296378,1.221030,1.282377,1.282377,5547697296
2021-11-09,1.282532,1.287578,1.232060,1.258930,1.258930,5211033825
2021-11-10,1.257185,1.347662,1.125828,1.193373,1.193373,7430166330
2021-11-11,1.192799,1.253293,1.178313,1.218364,1.218364,4904300953
2021-11-12,1.216248,1.233881,1.157049,1.189355,1.189355,4230289448
2021-11-13,1.189469,1.204124,1.168765,1.191938,1.191938,2889142419
2021-11-14,1.191195,1.199936,1.169415,1.188597,1.188597,2210065757
2021-11-15,1.188824,1.219883,1.170320,1.171371,1.171371,2850390389
2021-11-16,1.174654,1.174654,1.053718,1.090934,1.090934,4829173281
2021-11-17,1.090104,1.113286,1.069948,1.096291,1.096291,3701959225
2021-11-18,1.096281,1.158331,1.022920,1.041954,1.041954,5394362498
2021-11-19,1.040923,1.099193,1.020585,1.091492,1.091492,3716379231
2021-11-20,1.091062,1.101396,1.064302,1.097646,1.097646,2575832703
2021-11-21,1.096748,1.098079,1.059154,1.060173,1.060173,2213864918
2021-11-22,1.060126,1.069919,1.027928,1.036622,1.036622,2844568485
2021-11-23,1.037094,1.071751,1.023346,1.067057,1.067057,3098367613
2021-11-24,1.067153,1.074549,1.011681,1.042075,1.042075,3151964356
2021-11-25,1.034107,1.064677,1.024157,1.031888,1.031888,3107133471
2021-11-26,1.044916,1.048137,0.925446,0.936350,0.936350,4293461689
2021-11-27,0.940013,0.967277,0.936561,0.947158,0.947158,2410404614
2021-11-28,0.947749,0.969772,0.896573,0.968751,0.968751,2605488239
2021-11-29,0.969822,1.002905,0.966328,0.991961,0.991961,2917313727
2021-11-30,0.991488,1.030121,0.973673,0.998754,0.998754,2949826821
2021-12-01,0.998190,1.018269,0.982023,0.990930,0.990930,2570587577
2021-12-02,0.990915,0.990915,0.959877,0.972312,0.972312,2250871711
2021-12-03,0.973453,0.985320,0.905968,0.922244,0.922244,2714612022
2021-12-04,0.924092,0.926664,0.614505,0.847029,0.847029,6970805726
2021-12-05,0.846709,0.863775,0.780400,0.805595,0.805595,3553480780
2021-12-06,0.806047,0.831864,0.752332,0.828288,0.828288,3447952788
2021-12-07,0.829092,0.845767,0.807173,0.818588,0.818588,2720124735
2021-12-08,0.817539,0.885622,0.805898,0.863307,0.863307,3038966909
2021-12-09,0.862143,0.930541,0.835129,0.861272,0.861272,4555815213
2021-12-10,0.861025,0.883411,0.796328,0.801097,0.801097,3267095314
2021-12-11,0.802062,0.844310,0.789385,0.839313,0.839313,2056974461
2021-12-12,0.838745,0.856821,0.811206,0.841324,0.841324,1628060313
2021-12-13,0.841353,0.845935,0.764491,0.782894,0.782894,2509034504
2021-12-14,0.782799,0.817589,0.775590,0.796249,0.796249,3477802545
2021-12-15,0.811723,0.840084,0.779814,0.827431,0.827431,3088068968
2021-12-16,0.827736,0.837039,0.804632,0.806230,0.806230,2178245900
2021-12-17,0.805990,0.828594,0.780422,0.799291,0.799291,2364224847
2021-12-18,0.799007,0.834678,0.792808,0.827379,0.827379,1806931648
2021-12-19,0.827179,0.848334,0.821310,0.835033,0.835033,1576121375
2021-12-20,0.835939,0.914271,0.826376,0.879828,0.879828,4587029518
2021-12-21,0.879433,0.960859,0.854370,0.947646,0.947646,3748952692
2021-12-22,0.948101,0.972809,0.927178,0.954699,0.954699,3317199427
2021-12-23,0.954824,1.016559,0.940823,0.993285,0.993285,4257231145
2021-12-24,0.994790,0.996725,0.899051,0.912047,0.912047,3864725087
2021-12-25,0.912394,0.933914,0.902315,0.924819,0.924819,1747049348
2021-12-26,0.925686,0.934042,0.907281,0.921180,0.921180,1324703098
2021-12-27,0.920804,0.955885,0.914508,0.926184,0.926184,1788981449
2021-12-28,0.926756,0.926756,0.848664,0.852960,0.852960,2281985956
2021-12-29,0.853077,0.865049,0.813710,0.816714,0.816714,2050248751
2021-12-30,0.817919,0.856314,0.804500,0.839649,0.839649,1880399926
2021-12-31,0.839681,0.852940,0.805765,0.831163,0.831163,1736939791
2022-01-01,0.831281,0.853198,0.830741,0.849472,0.849472,1156464024
2022-01-02,0.849442,0.863558,0.839157,0.859118,0.859118,1134033205
2022-01-03,0.859107,0.859107,0.824052,0.832885,0.832885,1428968710
2022-01-04,0.832851,0.844076,0.819615,0.824673,0.824673,1514079366
2022-01-05,0.824714,0.835533,0.732704,0.774358,0.774358,2252733064
2022-01-06,0.774300,0.789217,0.744292,0.781346,0.781346,2165022786
2022-01-07,0.781270,0.781270,0.734617,0.763074,0.763074,2329624598
2022-01-08,0.763106,0.775084,0.727803,0.747688,0.747688,1792091501
2022-01-09,0.747733,0.766321,0.741534,0.754505,0.754505,1182503166
2022-01-10,0.754428,0.758513,0.705479,0.739335,0.739335,2014043704
2022-01-11,0.739356,0.773461,0.734151,0.770554,0.770554,1897366203
2022-01-12,0.770608,0.806048,0.759646,0.799548,0.799548,1976047994
