Date,Open,High,Low,Close,Adj Close,Volume
2021-02-17,174.279999,178.009995,171.619995,176.759995,176.759995,6554600
2021-02-18,171.593002,175.470001,168.000000,169.570007,169.570007,5124100
2021-02-19,173.539993,179.300003,170.529999,174.740005,174.740005,6413600
2021-02-22,167.800003,170.350006,158.580002,159.369995,159.369995,11152700
2021-02-23,151.250000,153.000000,136.000000,150.169998,150.169998,15509200
2021-02-24,150.410004,151.000000,143.470001,144.789993,144.789993,9757200
2021-02-25,150.779999,160.979996,145.860001,148.380005,148.380005,15172100
2021-02-26,157.979996,159.600006,150.880005,154.809998,154.809998,13445200
2021-03-01,154.462997,157.779999,145.250000,157.399994,157.399994,15351600
2021-03-02,153.500000,154.470993,146.440002,146.809998,146.809998,8630600
2021-03-03,146.089996,147.320007,131.000000,131.220001,131.220001,13683500
2021-03-04,128.699997,135.470001,126.690002,132.300003,132.300003,10929500
2021-03-05,133.072998,134.270004,121.120003,132.190002,132.190002,12039600
2021-03-08,129.149994,133.550003,122.480003,123.470001,123.470001,6839300
2021-03-09,127.110001,132.300003,125.599998,130.869995,130.869995,7834200
2021-03-10,133.619995,135.714996,128.792999,129.750000,129.750000,5555900
2021-03-11,132.981995,140.850006,131.479996,140.470001,140.470001,8140100
2021-03-12,134.039993,138.742004,133.199997,136.990005,136.990005,4923100
2021-03-15,136.770004,143.850006,135.009995,143.660004,143.660004,7321700
2021-03-16,148.500000,157.750000,145.839996,156.020004,156.020004,16991600
2021-03-17,150.250000,152.082993,143.250000,147.550003,147.550003,12894900
2021-03-18,144.449997,147.610001,140.860001,141.460007,141.460007,7135600
2021-03-19,143.059998,145.179993,138.529999,143.740005,143.740005,6933700
2021-03-22,144.190002,147.919998,141.850006,145.600006,145.600006,6050700
2021-03-23,145.610001,146.190002,136.380005,136.520004,136.520004,6961200
2021-03-24,137.250000,137.740005,131.009995,131.610001,131.610001,5864600
2021-03-25,127.330002,134.309998,126.419998,133.330002,133.330002,5696300
2021-03-26,133.380005,135.600006,128.020004,133.279999,133.279999,4047100
2021-03-29,130.110001,131.300003,121.900002,123.419998,123.419998,10814800
2021-03-30,123.150002,123.598000,117.341003,118.489998,118.489998,11061600
2021-03-31,121.099998,131.800003,119.328003,130.949997,130.949997,10015700
2021-04-01,132.199997,136.636993,130.339996,132.550003,132.550003,7269700
2021-04-05,132.600006,133.192993,127.040001,129.910004,129.910004,5218300
2021-04-06,130.110001,138.248993,128.160004,133.529999,133.529999,7438200
2021-04-07,132.369995,135.160004,130.210007,131.470001,131.470001,4380000
2021-04-08,132.850006,135.899994,132.059998,133.880005,133.880005,4530000
2021-04-09,133.509995,144.000000,133.339996,140.919998,140.919998,9918200
2021-04-12,142.369995,143.490005,136.360001,139.399994,139.399994,6060200
2021-04-13,146.800003,152.110001,145.350006,149.710007,149.710007,13729000
2021-04-14,153.660004,160.919998,152.490005,160.029999,160.029999,15389800
2021-04-15,159.000000,163.580002,155.229996,159.869995,159.869995,10340400
2021-04-16,158.679993,171.919998,158.210007,170.809998,170.809998,19044900
2021-04-19,166.610001,168.195999,159.600006,161.910004,161.910004,10006600
2021-04-20,160.320007,162.729996,153.270004,156.779999,156.779999,7154400
2021-04-21,158.600006,170.110001,157.690002,169.500000,169.500000,11352700
2021-04-22,168.259995,179.000000,164.619995,168.100006,168.100006,15922400
2021-04-23,170.304993,175.509995,168.350006,173.630005,173.630005,8791000
2021-04-26,171.789993,179.600006,168.880005,177.610001,177.610001,12201700
2021-04-27,178.360001,185.529999,178.179993,183.410004,183.410004,12925700
2021-04-28,182.369995,182.889999,176.119995,178.679993,178.679993,8375400
2021-04-29,183.326996,186.800003,174.759995,175.669998,175.669998,8362700
2021-04-30,175.589996,184.000000,174.520004,178.820007,178.820007,9495200
2021-05-03,183.899994,189.000000,182.210007,186.020004,186.020004,14631000
2021-05-04,185.335007,188.490005,171.630005,173.589996,173.589996,16924200
2021-05-05,178.100006,180.699997,156.809998,162.839996,162.839996,18914200
2021-05-06,148.000000,163.470001,143.559998,160.500000,160.500000,29662300
2021-05-07,165.779999,169.020004,160.815994,163.149994,163.149994,11952600
2021-05-10,164.009995,164.759995,155.710007,158.550003,158.550003,8809700
2021-05-11,151.309998,161.990005,150.059998,158.990005,158.990005,8087400
2021-05-12,154.110001,158.910004,151.149994,152.679993,152.679993,5720800
2021-05-13,152.600006,155.619995,146.850006,149.869995,149.869995,5765000
2021-05-14,150.850006,162.460007,150.399994,161.380005,161.380005,6512900
2021-05-17,159.000000,163.369995,156.723999,160.429993,160.429993,4231600
2021-05-18,160.160004,165.750000,157.899994,159.529999,159.529999,4811400
2021-05-19,155.740005,160.070007,154.509995,157.990005,157.990005,3943700
2021-05-20,159.919998,166.809998,158.889999,165.970001,165.970001,4826300
2021-05-21,168.929993,169.279999,161.350006,161.449997,161.449997,5169100
2021-05-24,162.880997,166.800003,161.009995,164.169998,164.169998,4501300
2021-05-25,166.559998,171.740005,165.100006,169.259995,169.259995,7759900
2021-05-26,168.699997,175.619995,168.509995,175.589996,175.589996,6885200
2021-05-27,174.199997,180.000000,173.630005,179.539993,179.539993,10844900
2021-05-28,178.623001,186.639999,178.360001,185.009995,185.009995,8567200
2021-06-01,184.080002,185.279007,178.800003,184.660004,184.660004,6010900
2021-06-02,183.899994,194.500000,183.279999,191.600006,191.600006,10142500
2021-06-03,188.889999,200.000000,188.632996,195.220001,195.220001,9270200
2021-06-04,197.899994,207.380005,197.330002,206.070007,206.070007,11103300
2021-06-07,207.102997,227.710007,206.419998,219.570007,219.570007,19034400
2021-06-08,220.100006,222.345001,202.500000,213.000000,213.000000,11857600
2021-06-09,212.300003,221.500000,212.009995,217.440002,217.440002,8016500
2021-06-10,216.619995,221.880005,207.699997,217.000000,217.000000,11763100
2021-06-11,211.899994,218.899994,211.800003,218.850006,218.850006,5576000
2021-06-14,213.272995,213.490005,198.000000,207.410004,207.410004,11743700
2021-06-15,203.490005,207.850006,199.199997,201.589996,201.589996,6786300
2021-06-16,200.000000,203.979996,193.201996,197.839996,197.839996,7264700
2021-06-17,200.000000,203.921997,197.720001,202.470001,202.470001,4955200
2021-06-18,201.393005,204.839996,194.509995,199.190002,199.190002,6663800
2021-06-21,200.860001,211.039993,200.000000,208.240005,208.240005,7423100
2021-06-22,210.759995,222.404999,210.250000,221.360001,221.360001,10066300
2021-06-23,219.979996,224.570007,205.550003,212.039993,212.039993,14558400
2021-06-24,214.380005,221.490005,213.460007,220.139999,220.139999,8171900
2021-06-25,221.259995,226.509995,216.330002,219.940002,219.940002,13315600
2021-06-28,223.000000,225.091003,215.600006,222.940002,222.940002,6190600
2021-06-29,221.190002,238.399994,219.330002,234.460007,234.460007,11417000
2021-06-30,237.979996,245.699997,232.410004,234.979996,234.979996,9319100
2021-07-01,236.300003,236.710007,227.669998,235.110001,235.110001,5927500
2021-07-02,235.100006,238.899994,230.139999,234.300003,234.300003,4197800
2021-07-06,229.619995,234.600006,225.429993,233.339996,233.339996,4956500
2021-07-07,231.759995,231.860001,220.820007,221.899994,221.899994,4889300
2021-07-08,215.660004,233.410004,214.070007,232.789993,232.789993,8719400
2021-07-09,231.964996,233.800003,224.279999,232.809998,232.809998,5305100
2021-07-12,230.979996,242.389008,229.199997,239.339996,239.339996,6938200
2021-07-13,239.139999,239.820007,233.800995,235.149994,235.149994,4186400
2021-07-14,237.244995,249.919998,237.220001,246.660004,246.660004,9420400
2021-07-15,246.660004,261.220001,245.505005,259.674988,259.674988,15130800
2021-07-16,276.920013,288.880005,271.500000,286.429993,286.429993,41397300
2021-07-19,284.540009,317.880005,283.140015,313.589996,313.589996,35526800
2021-07-20,318.220001,342.510010,292.000000,307.329987,307.329987,123115500
2021-07-21,298.510010,325.880005,293.619995,321.109985,321.109985,30859300
2021-07-22,319.000000,329.600006,316.290009,323.480011,323.480011,16491300
2021-07-23,330.899994,349.450012,325.170013,348.829987,348.829987,23431400
2021-07-26,352.000000,362.000000,329.149994,335.869995,335.869995,23387800
2021-07-27,335.308990,344.889008,318.290009,328.500000,328.500000,17196700
2021-07-28,333.010010,350.989990,327.500000,349.320007,349.320007,13091600
2021-07-29,350.640015,351.220001,336.000000,345.640015,345.640015,10100700
2021-07-30,346.899994,359.899994,342.279999,353.600006,353.600006,11345700
2021-08-02,360.000000,365.600006,343.200012,346.609985,346.609985,13685900
2021-08-03,348.500000,386.980011,344.500000,386.510010,386.510010,20424100
2021-08-04,385.000000,433.000000,377.109985,419.049988,419.049988,32251600
2021-08-05,409.720001,443.989990,403.000000,416.260010,416.260010,25571500
2021-08-06,410.299988,419.260010,393.609985,413.720001,413.720001,18924600
2021-08-09,411.300995,493.756989,409.660004,484.470001,484.470001,42269900
2021-08-10,485.500000,497.489990,454.000000,456.760010,456.760010,36503700
2021-08-11,443.570007,453.730011,372.000000,385.329987,385.329987,53882200
2021-08-12,400.000000,406.350006,377.089996,391.420013,391.420013,34310000
2021-08-13,405.239990,406.320007,387.100006,389.779999,389.779999,16533700
2021-08-16,379.269989,379.570007,349.000000,373.859985,373.859985,23403400
2021-08-17,361.000000,402.489990,358.549988,401.859985,401.859985,25982100
2021-08-18,406.500000,413.299988,386.209991,398.799988,398.799988,19121800
2021-08-19,385.000000,394.920013,375.000000,375.529999,375.529999,14254700
2021-08-20,374.548004,387.489990,369.260010,382.980011,382.980011,13216700
2021-08-23,390.339996,411.970001,385.772003,411.890015,411.890015,15796500
2021-08-24,405.690002,407.579987,387.559998,394.940002,394.940002,13957500
2021-08-25,391.700012,413.799988,387.970001,397.869995,397.869995,14427600
2021-08-26,395.450012,404.670013,392.153015,400.299988,400.299988,8904400
2021-08-27,398.825012,398.980011,378.720001,382.220001,382.220001,13188500
2021-08-30,369.000000,389.040009,362.799988,370.690002,370.690002,15529800
2021-08-31,375.910004,384.679993,370.500000,376.690002,376.690002,10922500
2021-09-01,382.837006,394.980011,375.200012,389.940002,389.940002,11617300
2021-09-02,393.130005,402.799988,390.515015,397.660004,397.660004,8902900
2021-09-03,392.709991,416.809998,388.679993,416.700012,416.700012,13835300
2021-09-07,409.500000,438.549988,408.959991,436.390015,436.390015,15995100
2021-09-08,433.720001,437.170013,418.200012,422.899994,422.899994,11477800
2021-09-09,429.929993,459.420013,427.089996,455.920013,455.920013,22189600
2021-09-10,463.157013,464.850006,448.109985,449.380005,449.380005,12604800
2021-09-13,448.000000,448.809998,415.000000,419.720001,419.720001,15664700
2021-09-14,419.269989,443.760010,418.632996,427.709991,427.709991,14736500
2021-09-15,427.454987,437.799988,422.160004,434.459991,434.459991,12893600
2021-09-16,431.209991,446.640015,429.000000,440.649994,440.649994,10107400
2021-09-17,438.529999,442.000000,406.869995,430.049988,430.049988,30536400
2021-09-20,417.506989,435.450012,416.510986,423.329987,423.329987,12929400
2021-09-21,424.299988,439.589996,420.299988,434.040009,434.040009,9355300
2021-09-22,433.089996,443.730011,428.600006,440.720001,440.720001,9003500
2021-09-23,439.785004,458.500000,438.790009,454.600006,454.600006,9620300
2021-09-24,448.079987,453.609985,426.609985,430.140015,430.140015,12984600
2021-09-27,430.601013,434.000000,407.255005,408.839996,408.839996,13348200
2021-09-28,398.559998,403.295990,376.029999,384.209991,384.209991,15936000
2021-09-29,393.209991,397.980011,375.553986,378.899994,378.899994,11416700
2021-09-30,381.820007,390.600006,377.100006,384.859985,384.859985,9611500
2021-10-01,358.329987,359.114990,323.410004,341.089996,341.089996,34351300
2021-10-04,308.880005,330.554993,305.000000,325.839996,325.839996,23331500
2021-10-05,331.000000,338.032990,327.200012,332.109985,332.109985,11637500
2021-10-06,318.709991,325.679993,300.619995,302.420013,302.420013,17457400
2021-10-07,295.459991,317.350006,293.579987,309.359985,309.359985,15791000
2021-10-08,310.799988,314.049988,297.540009,304.910004,304.910004,10631800
2021-10-11,299.320007,314.109985,298.100006,305.100006,305.100006,7625800
2021-10-12,313.035004,315.940002,301.910004,311.130005,311.130005,10193200
2021-10-13,314.899994,327.739990,313.299988,321.500000,321.500000,12770600
2021-10-14,329.000000,337.359985,322.100006,331.880005,331.880005,12851300
2021-10-15,341.010010,341.549011,318.500000,324.209991,324.209991,17239800
2021-10-18,322.260010,338.540009,320.536987,334.839996,334.839996,8753700
2021-10-19,339.105011,347.869995,331.010010,333.609985,333.609985,8561100
2021-10-20,334.010010,338.600006,329.359985,333.010010,333.010010,4983200
2021-10-21,337.209991,341.519989,333.399994,339.570007,339.570007,5597600
2021-10-22,332.539001,335.750000,317.179993,326.540009,326.540009,7780200
2021-10-25,327.359985,350.059998,323.269989,349.559998,349.559998,9772200
2021-10-26,352.000000,356.769989,341.369995,345.739990,345.739990,6673500
2021-10-27,344.250000,350.640015,338.339996,340.880005,340.880005,4716000
2021-10-28,343.100006,353.279999,341.540009,347.920013,347.920013,4738900
2021-10-29,344.470001,347.700012,337.250000,345.209991,345.209991,4459000
2021-11-01,334.989990,338.070007,320.549988,337.170013,337.170013,8662800
2021-11-02,338.739990,349.450012,337.040009,348.640015,348.640015,5259400
2021-11-03,350.000000,350.100006,336.200012,345.920013,345.920013,6447800
2021-11-04,295.809998,297.730011,278.000000,284.019989,284.019989,30967700
2021-11-05,241.570007,246.100006,210.960007,236.990005,236.990005,59630300
2021-11-08,233.059998,245.919998,233.059998,244.679993,244.679993,14606800
2021-11-09,246.070007,250.570007,232.210007,236.850006,236.850006,10960300
2021-11-10,230.100006,239.104996,225.570007,228.960007,228.960007,9118500
2021-11-11,227.669998,232.270004,221.600006,225.820007,225.820007,8359400
2021-11-12,225.860001,232.559998,224.419006,231.190002,231.190002,6831800
2021-11-15,230.824997,236.600006,225.630005,235.070007,235.070007,5665200
2021-11-16,234.009995,239.990005,230.285995,234.279999,234.279999,5332000
2021-11-17,234.789993,249.139999,234.570007,242.229996,242.229996,8015800
2021-11-18,246.119995,253.190002,243.789993,251.410004,251.410004,7395600
2021-11-19,265.415009,274.839996,258.089996,263.779999,263.779999,15624000
2021-11-22,268.070007,289.000000,264.200012,282.690002,282.690002,13852800
2021-11-23,277.739990,281.980011,269.179993,276.380005,276.380005,6900200
2021-11-24,273.010010,275.279999,266.309998,273.390015,273.390015,4760200
2021-11-26,319.339996,350.149994,313.000000,329.630005,329.630005,35901200
2021-11-29,370.329987,376.649994,350.269989,368.510010,368.510010,33950600
2021-11-30,351.579987,357.640015,337.290009,352.429993,352.429993,25159300
2021-12-01,330.000000,336.359985,310.570007,310.609985,310.609985,21549200
2021-12-02,301.290009,318.470001,291.029999,301.489990,301.489990,15409500
2021-12-03,318.089996,318.785004,293.600006,306.720001,306.720001,12700100
2021-12-06,280.850006,287.480011,256.559998,265.329987,265.329987,19845000
2021-12-07,268.140015,287.769989,263.070007,282.350006,282.350006,10767100
2021-12-08,282.380005,288.279999,272.910004,283.399994,283.399994,7107700
2021-12-09,285.190002,285.709991,271.329987,272.209991,272.209991,5231800
2021-12-10,235.404999,261.966003,233.509995,257.059998,257.059998,17506600
2021-12-13,257.399994,275.779999,256.971008,271.989990,271.989990,10588700
2021-12-14,264.295013,278.329987,257.200012,277.160004,277.160004,6444900
2021-12-15,271.799011,290.350006,271.549988,283.279999,283.279999,9269500
2021-12-16,284.200012,287.134003,277.070007,282.019989,282.019989,5974300
2021-12-17,275.570007,296.390015,269.000000,294.799988,294.799988,10627500
2021-12-20,321.304993,321.304993,275.119995,276.380005,276.380005,16985300
2021-12-21,275.500000,281.299988,257.200012,268.140015,268.140015,12537400
2021-12-22,264.059998,267.000000,245.500000,251.360001,251.360001,13957300
2021-12-23,250.410004,253.649994,238.500000,249.990005,249.990005,9839200
2021-12-27,243.000000,252.720001,240.580002,246.880005,246.880005,8252300
2021-12-28,245.365005,254.570007,237.580002,241.440002,241.440002,9288000
2021-12-29,239.330002,249.488998,233.199997,247.880005,247.880005,9144600
2021-12-30,243.830002,254.320007,242.134995,251.600006,251.600006,6581800
2021-12-31,249.880005,259.199005,246.699997,253.979996,253.979996,6822000
2022-01-03,247.119995,249.419998,231.080002,235.050003,235.050003,11860900
2022-01-04,232.199997,239.429993,225.240005,233.059998,233.059998,10455000
2022-01-05,232.100006,237.880005,214.600006,215.229996,215.229996,9042200
2022-01-06,216.035004,222.220001,205.229996,216.059998,216.059998,8173000
2022-01-07,216.414001,221.966995,211.949997,213.860001,213.860001,5283100
2022-01-10,211.369995,241.990005,207.500000,233.699997,233.699997,17191500
2022-01-11,226.000000,228.000000,220.279999,221.389999,221.389999,7331200
2022-01-12,220.479996,228.500000,218.759995,222.889999,222.889999,5846600
2022-01-13,219.559998,221.500000,209.580002,210.169998,210.169998,7405700
2022-01-14,204.009995,212.759995,200.080002,204.729996,204.729996,10167500
2022-01-18,196.914001,198.820007,185.389999,186.610001,186.610001,11030800
2022-01-19,188.839996,191.339996,173.410004,174.070007,174.070007,10597600
2022-01-20,174.990005,177.470001,166.214996,167.520004,167.520004,11489600
2022-01-21,166.229996,171.253998,157.289993,160.070007,160.070007,11801300
2022-01-24,153.470001,158.000000,138.169998,157.300003,157.300003,16626800
2022-01-25,156.009995,168.259995,150.000000,152.539993,152.539993,11475000
2022-01-26,157.990005,165.850006,152.800003,154.960007,154.960007,9295900
2022-01-27,157.429993,158.279999,146.539993,148.619995,148.619995,8661700
2022-01-28,149.949997,159.869995,146.759995,159.470001,159.470001,6756200
2022-01-31,160.050003,170.330002,154.559998,169.330002,169.330002,9292600
2022-02-01,175.199997,177.570007,167.289993,172.740005,172.740005,7329800
2022-02-02,170.807007,177.199997,163.580002,169.610001,169.610001,5395000
2022-02-03,165.070007,170.100006,163.199997,163.949997,163.949997,4490400
2022-02-04,165.639999,167.500000,160.250000,163.009995,163.009995,4375700
2022-02-07,162.203003,165.539993,156.270004,160.270004,160.270004,4429300
2022-02-08,155.199997,157.169998,147.570007,153.309998,153.309998,7616400
2022-02-09,154.369995,164.229996,154.173004,164.029999,164.029999,5621600
2022-02-10,158.000000,168.669998,157.539993,160.419998,160.419998,5965400
2022-02-11,161.250000,168.789993,160.080002,161.320007,161.320007,5249700
2022-02-14,157.526001,159.500000,138.139999,142.470001,142.470001,16669500
2022-02-15,142.490005,152.929993,139.210999,151.119995,151.119995,10899700
2022-02-16,147.619995,152.389999,144.500000,151.809998,151.809998,5536000
2022-02-17,150.199997,154.660004,145.279999,146.360001,146.360001,6182300
2022-02-18,147.550003,151.455994,141.309998,145.740005,145.740005,5457100
2022-02-22,142.259995,151.199997,141.860001,144.970001,144.970001,6637700
2022-02-23,145.169998,145.718994,134.000000,135.729996,135.729996,7822300
2022-02-24,139.865005,156.419998,138.119995,156.229996,156.229996,17396000
2022-02-25,156.020004,156.190002,147.009995,151.330002,151.330002,7818000
2022-02-28,150.979996,155.470001,147.440002,153.600006,153.600006,6601700
2022-03-01,152.479996,156.378998,147.919998,149.520004,149.520004,4842200
2022-03-02,149.440002,150.570007,140.440002,147.860001,147.860001,5393600
2022-03-03,147.899994,149.231995,139.529999,141.520004,141.520004,4623200
2022-03-04,140.820007,143.910004,135.910004,136.460007,136.460007,5503000
2022-03-07,135.119995,138.399994,126.279999,126.459999,126.459999,6177200
2022-03-08,125.000000,136.960007,122.010002,129.279999,129.279999,6675700
2022-03-09,132.074997,145.279999,132.050003,142.490005,142.490005,9533900
2022-03-10,139.509995,140.830002,135.850006,139.520004,139.520004,5557100
2022-03-11,140.750000,145.800003,138.000000,138.199997,138.199997,5356400
2022-03-14,140.199997,166.750000,139.729996,150.070007,150.070007,22841100
2022-03-15,156.270004,158.000000,141.750000,148.119995,148.119995,13191500
2022-03-16,150.000000,169.800003,149.669998,169.360001,169.360001,14087400
2022-03-17,167.750000,172.136993,160.660004,168.259995,168.259995,7786200
2022-03-18,171.580002,180.800003,170.100006,178.929993,178.929993,12529400
2022-03-21,179.910004,182.600006,172.440002,175.380005,175.380005,6015600
2022-03-22,175.380005,188.000000,168.179993,186.720001,186.720001,8568000
2022-03-23,184.660004,185.750000,176.800003,178.729996,178.729996,7317200
2022-03-24,175.839996,181.860001,172.350006,179.679993,179.679993,6317300
2022-03-25,178.250000,179.190002,163.031006,165.919998,165.919998,8292800
2022-03-28,167.369995,174.449997,165.800003,173.080002,173.080002,6437400
2022-03-29,174.070007,182.100006,171.029999,180.639999,180.639999,7226300
2022-03-30,182.570007,187.710007,172.770004,174.919998,174.919998,7029000
2022-03-31,175.220001,178.436996,171.110001,172.259995,172.259995,5683500
2022-04-01,173.350006,179.029999,170.600006,176.589996,176.589996,4913700
2022-04-04,177.240005,180.869995,171.070007,172.539993,172.539993,5908600
2022-04-05,169.250000,172.395004,160.429993,162.050003,162.050003,6653000
2022-04-06,157.479996,161.639999,150.705002,154.619995,154.619995,7409800
2022-04-07,153.130005,159.774002,151.389999,159.000000,159.000000,5726300
2022-04-08,156.789993,165.179993,156.600006,160.839996,160.839996,5456500
2022-04-11,156.000000,163.350006,152.100006,160.000000,160.000000,5226700
2022-04-12,158.990005,164.778000,157.000000,159.500000,159.500000,5040800
2022-04-13,158.369995,172.460007,155.690002,169.660004,169.660004,6735300
2022-04-14,168.589996,170.750000,164.850006,165.490005,165.490005,4348300
2022-04-18,165.000000,165.889999,154.270004,154.750000,154.750000,4826000
2022-04-19,151.770004,153.669998,147.229996,152.720001,152.720001,6561400
2022-04-20,152.970001,153.669998,146.559998,150.119995,150.119995,3925600
2022-04-21,149.429993,154.710007,144.029999,144.500000,144.500000,3911700
2022-04-22,143.229996,148.809998,139.865005,140.339996,140.339996,4114100
2022-04-25,139.899994,151.369995,139.399994,150.410004,150.410004,6101000
2022-04-26,148.479996,151.740005,143.990005,145.789993,145.789993,5155100
2022-04-27,146.089996,149.850006,139.309998,142.429993,142.429993,4716700
2022-04-28,143.729996,148.449997,136.085007,142.520004,142.520004,5678900
2022-04-29,144.470001,150.350006,134.190002,134.410004,134.410004,7103100
2022-05-02,134.869995,146.449997,134.820007,142.080002,142.080002,7773200
2022-05-03,141.929993,149.279999,137.529999,146.539993,146.539993,6326000
2022-05-04,153.479996,155.460007,142.227997,155.050003,155.050003,11093100
2022-05-05,151.869995,152.000000,138.649994,142.020004,142.020004,8060900
2022-05-06,139.699997,140.600006,131.000000,134.399994,134.399994,7013000
2022-05-09,132.789993,141.653000,131.779999,135.800003,135.800003,9625800
2022-05-10,137.399994,139.054993,127.610001,132.320007,132.320007,8180200
2022-05-11,130.740005,134.910004,122.720001,123.430000,123.430000,7409300
2022-05-12,120.599998,132.936996,119.010002,130.169998,130.169998,7106700
2022-05-13,132.309998,141.649994,132.309998,137.910004,137.910004,6494700
2022-05-16,135.869995,141.600006,133.820007,136.259995,136.259995,4535600
2022-05-17,137.520004,143.889999,136.089996,142.279999,142.279999,5960700
2022-05-18,138.410004,144.130005,136.289993,137.710007,137.710007,4977800
2022-05-19,140.869995,148.500000,140.460007,143.380005,143.380005,7708100
2022-05-20,143.070007,144.770004,131.350006,136.250000,136.250000,5882500
2022-05-23,137.600006,141.309998,136.235001,137.619995,137.619995,4284400
2022-05-24,136.235001,136.600006,126.769997,132.059998,132.059998,6154300
2022-05-25,130.979996,133.000000,126.279999,130.850006,130.850006,5343300
2022-05-26,130.850006,136.139999,126.529999,135.800003,135.800003,5155600
2022-05-27,137.380005,148.539993,136.589996,147.660004,147.660004,7590700
2022-05-31,145.054993,149.440002,142.740005,145.330002,145.330002,8343900
2022-06-01,146.089996,149.080002,140.869995,143.399994,143.399994,3646600
2022-06-02,140.199997,142.500000,130.919998,140.179993,140.179993,7148000
2022-06-03,139.580002,143.380005,135.070007,137.149994,137.149994,4059300
2022-06-06,137.990005,143.000000,136.710007,140.000000,140.000000,3140000
2022-06-07,139.369995,146.354996,137.960007,145.339996,145.339996,4072500
2022-06-08,147.470001,152.729996,146.750000,148.529999,148.529999,4711300
2022-06-09,148.460007,148.740005,134.000000,134.039993,134.039993,7534000
2022-06-10,132.889999,134.690002,124.529999,127.120003,127.120003,6259000
2022-06-13,122.709999,124.779999,115.610001,117.129997,117.129997,6700700
2022-06-14,117.260002,123.150002,115.889999,121.559998,121.559998,5499100
2022-06-15,122.440002,131.380005,122.440002,128.529999,128.529999,6965000
2022-06-16,124.379997,125.254997,118.059998,121.080002,121.080002,5720000
2022-06-17,120.730003,128.770004,120.199997,128.029999,128.029999,8356000
2022-06-21,130.494995,134.574997,129.669998,129.990005,129.990005,4321400
2022-06-22,127.500000,139.899994,126.589996,136.070007,136.070007,6044000
2022-06-23,136.039993,143.660004,132.800003,143.259995,143.259995,4721200
2022-06-24,143.990005,144.889999,138.220001,144.270004,144.270004,8480500
2022-06-27,143.000000,146.399994,138.490005,145.360001,145.360001,4392800
2022-06-28,143.399994,149.789993,140.949997,142.190002,142.190002,3984900
2022-06-29,140.425003,144.360001,138.617996,142.809998,142.809998,2908100
2022-06-30,143.399994,147.350006,135.520004,142.850006,142.850006,5631700
2022-07-01,141.929993,151.100006,139.539993,149.949997,149.949997,4838200
2022-07-05,148.660004,158.789993,146.839996,155.539993,155.539993,6013700
2022-07-06,154.509995,161.009995,150.399994,159.559998,159.559998,4955600
2022-07-07,159.500000,173.660004,159.380005,172.399994,172.399994,7626000
2022-07-08,170.720001,180.729996,170.360001,176.229996,176.229996,7547200
2022-07-11,173.509995,180.479996,171.289993,175.259995,175.259995,6587200
2022-07-12,174.729996,176.899994,170.160004,173.250000,173.250000,5141500
2022-07-13,168.880005,176.649994,167.149994,171.240005,171.240005,4075800
2022-07-14,169.240005,170.862000,155.929993,159.919998,159.919998,6759000
2022-07-15,161.000000,167.000000,155.929993,166.910004,166.910004,4272900
2022-07-18,169.110001,172.729996,162.559998,163.399994,163.399994,3515400
